numero_ley,resumen,url
8161,ADHESION DE LA PROVINCIA A LA LEY 20633.( REGIMEN DE COPARTICIPACION DE IMPUESTOS). MODIFICA ART.2 DE LA LEY 8037.,https://normas.gba.gob.ar/ar-b/ley/1974/8161/7254
10993,"DECLáRASE DE UTILIDAD PúBLICA Y SUJETO A EXPROPIACIóN UN INMUEBLE UBICADO EN EL BARRIO “VILLA COLOMBO”, DE MUNRO, PARTIDO DE VICENTE LóPEZ, QUE SERá ADJUDICADO A SUS ACTUALES OCUPANTES CON CARGO DE CONSTRUCCIóN DE VIVIENDA PROPIA.",https://normas.gba.gob.ar/ar-b/ley/1990/10993/5815
3970,"CONSTRUCCION DE UN RAMAL, DEL FERROCARRIL PROVINCIAL DE BUENOS AIRES, DE LAS FLORES A ESTACION EL TRIGO.",https://normas.gba.gob.ar/ar-b/ley/1929/3970/14582
12385,PRORROGA POR 180 DÍAS LA VIGENCIA DE LA LEY 12.303; ARRENDATARIOS PARQUE PEREYRA. VER LEY 12.451.,https://normas.gba.gob.ar/ar-b/ley/1999/12385/4467
8160,PRESUPUESTO HONORABLE SENADO PARA EJERCICIO 1974.,https://normas.gba.gob.ar/ar-b/ley/1974/8160/7255
13757,LEY DE MINISTERIOS. (MRIO.JEFATURA DE GABINETE Y GOBIERNO - ECONOMIA - JUSTICIA - SEGURIDAD - ASUNTOS AGRARIOS Y PRODUCCION - SALUD- INFRAESTRUCTURA - DESARROLLO SOCIAL - TRABAJO) (FUSION)(VER NUEVA LEY 14853),https://normas.gba.gob.ar/ar-b/ley/2007/13757/3117
8163,TRANSFIRIENDO A LA MUNICIPALIDAD DE ALMIRANTE BROWN RESERVA FISCAL CON DESTINO A CONSTRUCCION DE PLAZA.,https://normas.gba.gob.ar/ar-b/ley/1974/8163/7250
13765,DECLARA CIUDADANO ILUSTRE DE LA PROVINCIA DE BUENOS AIRES A DON OMAR MORENO PALACIOS. TRAYECTORIA MUSICA POPULAR.,https://normas.gba.gob.ar/ar-b/ley/2007/13765/3097
3988,APERTURA DE UN CAMINO EN ALBERTI.,https://normas.gba.gob.ar/ar-b/ley/1928/3988/14891
8147,"SUSTITUYE EL ARTICULO 3 DEL DECRETO-LEY 8078/1973 -NORMAS SOBRE INCOMPATIBILIDADES DE EMPLEOS PÚBLICOS NACIONALES, PROVINCIALES O MUNICIPALES-. SOBRE EXCEPCIÓN A LAS INCOMPATIBILIDADES DE LOS PROFESIONALES DEL ARTE DE CURAR.",https://normas.gba.gob.ar/ar-b/ley/1973/8147/7267
12387,CONDONANDO DEUDAS IMPUESTO INMOBILIARIO Y DE OBRAS SANITARIAS DE INMUEBLES REGULARIZADOS POR RÉGIMEN DE LA LEY NACIONAL 24374 -INMUEBLES URBANOS. RÉGIMEN DE REGULARIZACIÓN DOMINIAL.-,https://normas.gba.gob.ar/ar-b/ley/1999/12387/11707
10981,"AUTORIZA AL PODER EJECUTIVO A TRAVéS DEL MINISTERIO DE SALUD PROCEDA A LLAMAR A CONCURSO CERRADO DE MéRITOS, OPOSICIóN Y ANTECEDENTES, PARA EL INGRESO AL RéGIMEN ESCALAFONADO DE LA CARRERA PROFESIONAL HOSPITALARIA. (LEY 10471)",https://normas.gba.gob.ar/ar-b/ley/1990/10981/5835
10995,"DECLáRANSE DE UTILIDAD PúBLICA Y SUJETAS A EXPROPIACIóN FRACCIONES DE TERRENO UBICADAS EN EL BARRIO “2 DE ABRIL”, DE LA LOCALIDAD DE OLIVOS, PARTIDO DE VICENTE LóPEZ, LAS QUE  SERáN ADJUDICADAS A SUS ACTUALES OCUPANTES.",https://normas.gba.gob.ar/ar-b/ley/1990/10995/5834
10979,DECLáRASE DE UTILIDAD PúBLICA Y SUJETAS A EXPROPIACIóN FRACCIONES DE TIERRAS UBICADAS EN EL PARTIDO DE FLORENCIO VARELA PARA SER ADJUDICADAS A SUS ACTUALES OCUPANTES CON CARGO DE CONSTRUCCIóN DE VIVIENDA PROPIA.,https://normas.gba.gob.ar/ar-b/ley/1990/10979/5843
13762,"OBLIGATORIEDAD DEL ESTADO PROV. A EMITIR BOLETAS PARA EL PAGO DE IMPUESTOS Y SERVICIOS PÚBLICOS EN SISTEMA BRAILLE.DISCAPACIDAD VISUAL. EXCEPCION PARA LAS PRESTATARIAS QUE EMITAN BOLETOS, PASAJES O TIQUES.(DEC.2744/04).INVITA ADHESION A LOS MUNICIPIOS.",https://normas.gba.gob.ar/ar-b/ley/2007/13762/3095
6755,"CALCULO DE RECURSOS Y PRESUPUESTO GENERAL PARA 1964. (MODIFICADA POR LEY 6810, 6971 Y 7469)",https://normas.gba.gob.ar/ar-b/ley/1964/6755/8519
15202,"ADHIERE  A LA LEY NACIONAL N° 27.454, DE CREACIÓN DEL PROGRAMA NACIONAL DE REDUCCIÓN DE PÉRDIDAS Y DESPERDICIOS DE ALIMENTOS (PDA), OTORGANDO ESPECIAL RELEVANCIA A LA ATENCIÓN DE LAS NECESIDADES BÁSICAS ALIMENTARIAS DE LA POBLACIÓN EN CONDICIONES DE VULNERABILIDAD Y CON RIESGO DE SUBSISTENCIA. INVITA A LOS MUNICIPIOS.",https://normas.gba.gob.ar/ar-b/ley/2020/15202/217968
6772,"(DEROGADA POR LEY 7234) MODIFICA EL ART.26 DE LA LEY 6749, SORTEO DE CONSEJEROS DE EDUCACION. DIRECCIóN GENERAL DE ESCUELAS.",https://normas.gba.gob.ar/ar-b/ley/1964/6772/8500
13779,PRORRÓGASE POR EL TÉRMINO DE CINCO AÑOS (5) LA VIGENCIA DE LA LEY 12463 A CONTAR DESDE LA FECHA DE VENCIMIENTO DE LA LEY 12925. (EXPROPIACION EN ROQUE PEREZ Y SALADILLO),https://normas.gba.gob.ar/ar-b/ley/2007/13779/3087
2548,"PAGO DE HONORARIOS A JULIO B. VELAR, COMO REPRESENTANTE DE LA PROVINCIA EN UN JUICIO.",https://normas.gba.gob.ar/ar-b/ley/1895/2548/12229
10978,INCORPORACIÓN DE ALUMNOS DE EDUCACIÓN ESPECIAL NO MUTUALIZADOS AL INSTITUTO OBRA MÉDICO ASISTENCIAL (IOMA). (ESCUELAS-CARNETS-ESTABLECIMIENTOS),https://normas.gba.gob.ar/ar-b/ley/1990/10978/5849
12373,"DECLáRASE DE UTILIDAD PúBLICA Y SUJETO A EXPROPIACIóN UN INMUEBLE UBICADO EN LA LOCALIDAD DE DANIEL CERRI, PARTIDO DE BAHíA BLANCA, EL QUE SERá ADJUDICADO EN PROPIEDAD Y POR VENTA DIRECTA A SUS ACTUALES OCUPANTES.",https://normas.gba.gob.ar/ar-b/ley/1999/12373/11698
2531,"PRóRROGA DE LA LEY 2507, SOBRE ELECCIONES MUNICIPALES Y CONSEJOS ESCOLARES.",https://normas.gba.gob.ar/ar-b/ley/1895/2531/11965
12370,DECLARANDO DE INTERÉS PÚBLICO PROVINCIAL A LA RED DE MERCOCIUDADES ( 1995-ASUNCIÓN DEL PARAGUAY),https://normas.gba.gob.ar/ar-b/ley/1999/12370/4480
5380,ESTABLECIENDO EXPROPIACIóN DE TIERRAS PARA LA CONSTRUCCIóN DE UN CAMINO DE UNIóN CON LA RUTA DE RAUCH A CACHARí.,https://normas.gba.gob.ar/ar-b/ley/1948/5380/9844
3971,"OTORGANDO UN SUBSIDIO A LA CONFEDERACION ARGENTINA DE DEPORTES Y FEDERACION ARGENTINA DE AJEDREZ, PARA CONTRIBUIR A LOS GASTOS QUE DEMANDEN EL ENVIO DE DEPORTISTAS ARGENTINOS A LAS OLIMPIADAS DE AMSTERDAM.",https://normas.gba.gob.ar/ar-b/ley/1928/3971/14599
8164,"DONACION PARCELAS DE TERRENO A BOMBEROS VOLUNTARIOS DE SANTA TERESITA, PARTIDO DE GENERAL LAVALLE.",https://normas.gba.gob.ar/ar-b/ley/1974/8164/7251
10996,"DECLáRANSE DE UTILIDAD PúBLICA Y SUJETAS A EXPROPIACIóN FRACCIONES DE TERRENO UBICADAS EN EL BARRIO “1 DE JULIO”, PARTIDO DE VICENTE LóPEZ, QUE SERáN ADJUDICADAS A SUS ACTUALES OCUPANTES, CON CARGO DE CONSTRUCCIóN DE VIVIENDA PROPIA.",https://normas.gba.gob.ar/ar-b/ley/1990/10996/5817
12388,PRESUPUESTO EROGACIONES CORRIENTES Y DE CAPITAL JURISDICCIÓN AUXILIAR - HONORABLE CÁMARA DE DIPUTADOS EJERCICIO 1999.,https://normas.gba.gob.ar/ar-b/ley/1999/12388/11696
13780,"FACÚLTASE AL PODER EJECUTIVO A TRANSFERIR, MEDIANTE DONACIÓN, A LA MUNICIPALIDAD DE TRENQUE LAUQUEN, LOS 28 MURALES QUE COMPONEN LA OBRA “HISTORIA DE LA PROVINCIA DE BUENOS AIRES”, CREACIÓN ARTÍSTICA DEL PLÁSTICO RODOLFO CAMPODÓNICO.",https://normas.gba.gob.ar/ar-b/ley/2007/13780/3088
14764,"DECLARA PERSONALIDAD DESTACADA DEL DEPORTE, AL FUTBOLISTA JUAN ROMÁN RIQUELME.",https://normas.gba.gob.ar/ar-b/ley/2015/14764/11154
13944,"PRORRóGASE, A PARTIR DE SU VENCIMIENTO Y POR EL TéRMINO DE UN (1) AñO, EL PLAZO PARA COMPLETAR EL PROCESO DE TRANSFORMACIóN DE LOS TRIBUNALES DE FAMILIA EN JUZGADOS UNIPERSONALES, ESTABLECIDO EN EL ARTíCULO 94 DE LA LEY 13634, TEXTO SEGúN LEY 13821.",https://normas.gba.gob.ar/ar-b/ley/2009/13944/2902
5363,"SUSTITÚYENSE LOS ARTÍCULOS 4º, 5º , 6º, 11, 12, 18, 32, 33, 36, 47 INCISO A), 50, 53, 61, 64, 65, 83 Y 89 DE LA LEY OR­GÁNICA DE LA COLONIZACIÓN Nº 5286.",https://normas.gba.gob.ar/ar-b/ley/1948/5363/9871
2551,PAPEL SELLADO PARA 1896.,https://normas.gba.gob.ar/ar-b/ley/1895/2551/12274
13382,PREVENCION DE LA ENFERMEDAD INVASIVA POR ESTREPTOCOCO GRUPO B A FIN DE DISMINUIR LA INCIDENCIA DE INFECCION EN EL RECIEN NACIDO. (REF. MUERTE NEONATAL - MORTALIDAD E.G.B. - SEPSIS - MENINGITIS - ESTABLECIMIENTOS PUBLICOS - PRIVADOS - SALUD - EMBARAZADAS),https://normas.gba.gob.ar/ar-b/ley/2005/13382/3482
5366,ADQUISICION DE EQUIPOS DE RAYOS X Y AMBULANCIAS PARA HOSPITALES DE LA PROVINCIA.,https://normas.gba.gob.ar/ar-b/ley/1948/5366/9833
2535,"CREDITO SUPLEMENTARIO DE 8.500 PESOS, PRESUPUESTO LEGISLATIVO DE 1895, PARA MUEBLES Y OBRAS EN EL RECINTO DE LA CAMARA DE DIPUTADOS.",https://normas.gba.gob.ar/ar-b/ley/1895/2535/12027
12374,"DECLARANDO PATRIMONIO CULTURAL Y MONUMENTO HISTÓRICO DE LA PROVINCIA AL EDIFICIO ""ESCUELA DE LA BARRANCA"" DE LA MUNICIPALIDAD DE BARADERO.",https://normas.gba.gob.ar/ar-b/ley/1999/12374/11699
13766,CREA LA AGENCIA DE RECAUDACIÓN DE LA PROVINCIA DE BUENOS AIRES (ARBA - APIP - EX RENTAS),https://normas.gba.gob.ar/ar-b/ley/2007/13766/3115
2534,SE AUTORIZAN GASTOS PARA COMPLETAR LOS UNIFORMES PARA LA GUARDIA NACIONAL. (VESTUARIO),https://normas.gba.gob.ar/ar-b/ley/1895/2534/12011
12390,UTILIDAD PÚBLICA Y EXPROPIACIÓN EN RINGUELET; PARTIDO DE LA PLATA; PARA JARDÍN DE INFANTES.,https://normas.gba.gob.ar/ar-b/ley/1999/12390/4469
14761,CREA EL “FONDO PARA EL FINANCIAMIENTO OPERATIVO DE LAS FEDERACIONES Y ASOCIACIONES DE BOMBEROS VOLUNTARIOS DE LA PROVINCIA DE BUENOS AIRES”.,https://normas.gba.gob.ar/ar-b/ley/2015/14761/11167
10982,"MODIFICANDO ARTICULO 15 BIS INCISO B) DE LA LEY 5827, ORGANICA DEL PODER JUDICIAL, DEPARTAMENTO JUDICIAL NECOCHEA.",https://normas.gba.gob.ar/ar-b/ley/1990/10982/5836
13782,"DECLARA MONUMENTO ARQUITECTÓNICO PROVINCIAL DEFINITIVAMENTE INCORPORADO AL PATRIMONIO CULTURAL DE LA PROVINCIA EN LOS TÉRMINOS ESTABLECIDOS POR LA LEY 10419 Y MODIFICATORIAS, A LA CASA Y ESTUDIO PILLADO, UBICADA EN LA CIUDAD DE BAHÍA BLANCA.",https://normas.gba.gob.ar/ar-b/ley/2007/13782/3078
3991,CONSTRUCCION DE UN PUENTE SOBRE EL RIO ARRECIFES.,https://normas.gba.gob.ar/ar-b/ley/1928/3991/14941
6758,PRESUPUESTO DEL SENADO Y LEGISLATURA PARA 1964.,https://normas.gba.gob.ar/ar-b/ley/1964/6758/8514
3974,CESION DE TERRENO AL CLUB ATLETICO INDEPENDIENTE DE AVELLANEDA.,https://normas.gba.gob.ar/ar-b/ley/1928/3974/14653
5383,"RECONóCESE A FAVOR DE LOS INTEGRANTES DEL CUERPO DE BOMBEROS DE LA PROVINCIA, A LOS EFECTOS JUBILATORIOS, EL TIEMPO DE SERVICIOS PRESTADOS POR LOS MISMOS EN LOS DISTINTOS CUERPOS DE BOMBEROS VOLUNTARIOS RECONOCIDOS.",https://normas.gba.gob.ar/ar-b/ley/1948/5383/9912
8150,MODIFICA DECRETO-LEY 6769/58 (ORGÁNICA DE LAS MUNICIPALIDADES).,https://normas.gba.gob.ar/ar-b/ley/1973/8150/7264
15070,"MODIFICA EL ARTÍCULO 8 DE LA LEY 10393, DE CREACIÓN DEL REGISTRO ÚNICO DE VACUNACIÓN.",https://normas.gba.gob.ar/ar-b/ley/2018/15070/2405
6775,DONACION DE UN AUTOMOTOR A LA FACULTAD DE CIENCIAS FISICOMATEMATICAS DE LA PLATA.,https://normas.gba.gob.ar/ar-b/ley/1964/6775/8498
13941,"DISUéLVANSE A LOS (90) DíAS CORRIDOS A PARTIR DE LA PROMULGACIóN DE LA PTE., LOS JUZGADOS DE TRANSICIóN, CREADOS POR LEY 12059 Y LOS JUZGADOS EN LO CRIMINAL Y CORRECCIONAL SUBSISTENTES.",https://normas.gba.gob.ar/ar-b/ley/2009/13941/2931
13783,"MODIFICA EL ART.6 DE LA LEY 13310, REF: EXPROPIACION INMUEBLES EN LA LOCALIDAD DE BERAZATEGUI.",https://normas.gba.gob.ar/ar-b/ley/2007/13783/3079
12391,PROHÍBE EL USO DE LA VÍA PÚBLICA PARA LA DISPUTA DE CARRERAS DE VELOCIDAD DE VEHÍCULOS AUTOMOTORES. CREA LA COMISIÓN PROV.DE AUTOMOVILISMO Y MOTOCICLISMO DEPORTIVO. DEROGA EL DEC-LEY 7412/1968 (PICADAS).,https://normas.gba.gob.ar/ar-b/ley/1999/12391/11691
8167,PRESUPUESTO GENERAL DE LA ADMINISTRACION PROVINCIAL PARA EL EJERCICIO 1974.,https://normas.gba.gob.ar/ar-b/ley/1974/8167/7246
15205,"ADHIERE A LA LEY NACIONAL N° 27.458, INSTITUYE EL DÍA 13 DE NOVIEMBRE DE CADA AÑO COMO EL ""DÍA PROVINCIAL DE LA LUCHA CONTRA EL GROOMING"".",https://normas.gba.gob.ar/ar-b/ley/2020/15205/219928
15327,"DECLARA DE UTILIDAD PÚBLICA Y SUJETO A EXPROPIACIÓN PARTE DE UN INMUEBLE UBICADO EN EL PARTIDO DE FLORENCIO VARELA QUE SERÁ ADJUDICADO A LA MUNICIPALIDAD DE FLORENCIO VARELA, CON DESTINO AL FUNCIONAMIENTO DEL CEMENTERIO MUNICIPAL.",https://normas.gba.gob.ar/ar-b/ley/2022/15327/293041
6754,GESTORES JUDICIALES. AMPLIACION DEL PLAZO ESTABLECIDO POR EL ART. NOVENO DE LA LEY 6708.(LA LEY 6708 ESTA DEROGADA POR LEY 7193),https://normas.gba.gob.ar/ar-b/ley/1964/6754/8518
10999,"MODIFICACION DEL ARTICULO 1 DE LA LEY 10724, ESTABLECIENDO BONIFICACION POR ANTIGÜEDAD A MAGISTRADOS DEL PODER JUDICIAL.",https://normas.gba.gob.ar/ar-b/ley/1990/10999/5839
14507,DECLáRENSE DE UTILIDAD PúBLICA Y SUJETOS A EXPROPIACIóN INMUEBLES UBICADOS EN EL PARTIDO DE CASTELLI LOS QUE SERáN TRANSFERIDOS A LA MUNICIPALIDAD CON DESTINO A LA CONSTRUCCIóN DE VIVIENDAS SOCIALES.,https://normas.gba.gob.ar/ar-b/ley/2013/14507/11330
5362,SUBASTA Y TRANSMISION DE DOMINIO DE TIERRAS FISCALES.,https://normas.gba.gob.ar/ar-b/ley/1948/5362/9915
12377,"CONDóNASE LA DEUDA QUE MANTENGAN CON EL INSTITUTO DE LA VIVIENDA LOS ADJUDICATARIOS DE LAS CIEN VIVIENDAS DEL BARRIO DENOMINADO DE ""EMERGENCIA HABITACIONAL"", UBICADO EN LA CIUDAD DE 9 DE JULIO.(EMERGENCIA PLAN INUNDADOS)",https://normas.gba.gob.ar/ar-b/ley/1999/12377/11702
8153,"DEROGANDO LEY 7260, LIMITES ISLAS DE LAS LECHIGUANAS.(CONVENIO)",https://normas.gba.gob.ar/ar-b/ley/1973/8153/7260
12393,"DECLARANDO DE INTERÉS PROVINCIAL EL PROYECTO ""INCORPORACIÓN DE RECURSOS INFORMÁTICOS Y TELEMÁTICOS AL PROYECTO UNIVERSIDAD ABIERTA"" DEPENDIENTE DE LA UNIVERSIDAD NACIONAL DE MAR DEL PLATA.",https://normas.gba.gob.ar/ar-b/ley/1999/12393/11693
11001,"APRUEBA LA DENUNCIA DEL CONVENIO CELEBRADO ENTRE LA NACION Y LA PROVINCIA DE BUENOS AIRES, JUEGO DE QUINIELA (LEY 8451, RATIFICADO POR DEC-LEY 9854/82 - DECRETO 6957/88.",https://normas.gba.gob.ar/ar-b/ley/1990/11001/5827
2537,"REMISION DEL REGISTRO GRAFICO DE LA PROVINCIA Y PLANOS, A OFICINAS PUBLICAS. (JUZGADOS DE PAZ-OFICINAS DE RENTAS-PLANOS PARCIALES-TRAZADO-CAMINOS GENERALES Y VECINALES)",https://normas.gba.gob.ar/ar-b/ley/1895/2537/12057
5386,"DONACIóN DE UN TERRENO AL MINISTERIO DE GUERRA EN SIERRAS BAYAS, OLAVARRíA.",https://normas.gba.gob.ar/ar-b/ley/1948/5386/9886
13945,"PRORRóGASE, A PARTIR DE SU VENCIMIENTO Y POR UN AñO, LA AUTORIZACIóN A LA SUPREMA CORTE DE JUSTICIA PARA DISPONER EL TRASLADO DE LOS JUZGADOS DE GARANTíAS Y LOS JUZGADOS UNIPERSONALES DE FAMILIA, ESTABLECIDA EN LOS ARTS.1 Y 2 DE LA LEY 13814",https://normas.gba.gob.ar/ar-b/ley/2009/13945/2903
14765,MODIFICA LA LEY 13634 (REF. PRINCIPIOS GENERALES DEL FUERO DE FAMILIA Y DEL FUERO PENAL DEL NIÑO - TRIBUNAL DE CASACIÓN - RECURSO).,https://normas.gba.gob.ar/ar-b/ley/2015/14765/11155
3977,AUTORIZANDO A LA MUNICIPALIDAD DE PERGAMINO A CONTRATAR UN EMPRESTITO.,https://normas.gba.gob.ar/ar-b/ley/1928/3977/14709
13768,"MODIFICA LEY 13427, REF:DECLARA MONUMENTO HISTORICO PROVINCIAL AL EDIFICIO "" ANTIGUO HOTEL DE INMIGRANTES EN LA CIUDAD DE BAHIA BLANCA.",https://normas.gba.gob.ar/ar-b/ley/2007/13768/3098
5369,"ADQUISICION DE AVIONES-AMBULANCIA, DESTINADOS AL MINISTERIO DE SALUD PUBLICA Y ASISTENCIA SOCIAL.",https://normas.gba.gob.ar/ar-b/ley/1948/5369/9835
13785,"DECLARA DE UTILIDAD PÚBLICA Y EXPROPIACIÓN INMUEBLES UBICADOS EN LA LOCALIDAD DE ISIDRO CASANOVA, PDO. DE LA MATANZA, SERAN ADJUDICADOS A TITULO ONEROSO A LA COOPERATIVA DE TRABAJO"" LA MATANZA LIMITADA"", CON DESTINO DE SUS FINES COOPERATIVOS.",https://normas.gba.gob.ar/ar-b/ley/2007/13785/3077
6778,REGIMEN PARA EL PERSONAL DE LAS ESCUELAS DE ENSEÑANZA TECNICA.,https://normas.gba.gob.ar/ar-b/ley/1964/6778/8495
8170,"DONA AL SINDICATO DE TRABAJADORES DE LUZ Y FUERZA DE MERCEDES, SECCIONAL CORONEL DORREGO, UNA FRACCION DE TIERRA FISCAL UBICADA EN EL PARTIDO DE CORONEL DORREGO.",https://normas.gba.gob.ar/ar-b/ley/1974/8170/7243
6761,"DECLARANDO DE UTILIDAD PUBLICA Y SUJETO A EXPROPIACION DE INMUEBLE UBICADO EN CARLOS CASARES PARA CONSTRUCCION DE LA ESCUELA 1, JOSE MANUEL ESTRADA, DE ESE DISTRITO.",https://normas.gba.gob.ar/ar-b/ley/1964/6761/8512
10985,"SE ESTABLECE CON FINES ESTRICTAMENTE ESTADÍSTICOS LA INCORPORACIÓN OBLIGATORIA DE LOS ESTABLECIMIENTOS PRIVADOS (LUCRATIVOS Y NO LUCRATIVOS) Y DEPENDIENTES DE OBRAS SOCIALES AL ""PROGRAMA DE INFORMACIÓN SISTEMATIZADA"".-",https://normas.gba.gob.ar/ar-b/ley/1990/10985/5829
15208,"DECLARA DE UTILIDAD PÚBLICA Y SUJETO A EXPROPIACIÓN LOS INMUEBLES UBICADOS EN LAS LOCALIDADES Y PARTIDOS DE QUILMES, MERLO, MORENO, LA MATANZA Y TIGRE.",https://normas.gba.gob.ar/ar-b/ley/2020/15208/220226
2554,"ADQUISICION DEL CUADRO BATALLA DE SAN LORENZO, OBRA DEL DOCTOR JULIO FERNáNDEZ VILLANUEVA.",https://normas.gba.gob.ar/ar-b/ley/1896/2554/12320
6759,PRESUPUESTO DE LA CAMARA DE DIPUTADOS PARA 1964.,https://normas.gba.gob.ar/ar-b/ley/1964/6759/8515
15067,"DECLARA CIUDADANO ILUSTRE DE LA PROVINCIA DE BUENOS AIRES, A ADALBERTO LUIS BRANDONI.",https://normas.gba.gob.ar/ar-b/ley/2018/15067/2415
2538,CREDITO SUPLEMENTARIO DE 30.000 PESOS AL PRESUPUESTO DE 1895.,https://normas.gba.gob.ar/ar-b/ley/1895/2538/12072
3994,(DEROGADA POR LEY 5139) MODIFICANDO LA LEY DE BONOS DE PAVIMENTACION 3405 Y MODIFICATORIA 3782.,https://normas.gba.gob.ar/ar-b/ley/1928/3994/14990
5367,ADQUISICION DE PENICILINA Y ESTREPTOMICINA PARA ESTABLECIMIENTOS HOSPITALARIOS OFICIALES.,https://normas.gba.gob.ar/ar-b/ley/1948/5367/9810
11002,"DONáNDOSE A LA UNIVERSIDAD NACIONAL DE LA PLATA UN INMUEBLE UBICADO EN LA LOCALIDAD DE ABASTO, PARTIDO DE LA PLATA, PARA LA RADICACION DE UN CENTRO DE LABORATORIOS ELECTROTéCNICOS",https://normas.gba.gob.ar/ar-b/ley/1990/11002/5818
8146,"REF. JUBILACION MAGISTRADOS JUDICIALES, MIEMBROS DEL MRIO.PUBLICO, SECRETARIOS Y PROSECRETARIOS SEGUN LEY 7918.",https://normas.gba.gob.ar/ar-b/ley/1974/8146/7258
12394,MODIFICANDO LOS ARTÍCULOS 1° Y 8° DE LA LEY 11729. (CÓMPUTO PREVISIONAL CESANTEADOS POR CAUSAS POLÍTICAS O GREMIALES),https://normas.gba.gob.ar/ar-b/ley/1999/12394/11694
3975,"AUTORIZANDO A LA MUNICIPALIDAD DE AVELLANEDA, PARA CEDER A TITULO GRATUITO FRACCIONES DE TERRENOS AL CLUB REGATAS Y A LA SOCIEDAD COOPERATIVA OBRERA LIMITADA PANADERA, MOLINERA Y ANEXOS DE LA CITADA CIUDAD, PARA CONSTRUCCION DE SUS SEDES SOCIALES.",https://normas.gba.gob.ar/ar-b/ley/1928/3975/14671
5387,"TRANSFERENCIA DE UN TERRENO PARA EL MINISTERIO DE MARINA, EN ENSENADA.",https://normas.gba.gob.ar/ar-b/ley/1948/5387/9887
13769,"MODIFICA EL ART.1 DE LA LEY 13422, REF.DECLARA CONJUNTO HISTORICO URBANO DIVERSOS INMUEBLES EN BAHIA BLANCA.",https://normas.gba.gob.ar/ar-b/ley/2007/13769/3099
10990,"(DEROGADA POR LEY 13942)MODIFICA LEY 7065, ESTABLECIENDO MODALIDAD DE PAGO DE PERSONAL DE LA POLICIA DE LA PROVINCIA POR LOS SERVICIOS PRESTADOS POR EL SISTEMA DE POLICIA ADICIONAL.(POLAD)",https://normas.gba.gob.ar/ar-b/ley/1990/10990/5840
2555,"MODIFICACIóN DE LOS CAPíTULOS II Y III DE LA LEY ELECTORAL 1067, SOBRE REGISTRO ELECTORAL.",https://normas.gba.gob.ar/ar-b/ley/1896/2555/12336
3995,ENSANCHE DEL EJIDO DE SUIPACHA.,https://normas.gba.gob.ar/ar-b/ley/1928/3995/15006
15324,INSTITUYE EL DÍA 12 DE JUNIO DE CADA AÑO COMO DÍA PROVINCIAL CONTRA EL TRABAJO INFANTIL EN EL MARCO DE LA LEY NACIONAL N° 26064.,https://normas.gba.gob.ar/ar-b/ley/2022/15324/293038
14504,"MODIFICA LA LEY 13337 DE EXPROPIACION INMUEBLES UBICADOS EN LA LOCALIDAD DE PIÑEIRO, PARTIDO DE AVELLANEDA.",https://normas.gba.gob.ar/ar-b/ley/2013/14504/11341
13786,PRESUPUESTO GENERAL EJERCICIO AÑO 2008.-,https://normas.gba.gob.ar/ar-b/ley/2007/13786/3081
12380,RECONOCIENDO COMO FECHA DE FUNDACIÓN DE LA LOCALIDAD DE WARNES; PARTIDO DE BRAGADO; EL 3 DE JULIO DE 1907.,https://normas.gba.gob.ar/ar-b/ley/1999/12380/11704
2541,(DEROGADA POR LEY 5141) MODIFICACION DE LA LEY 1429 SOBRE EXPROPIACION. (VER LEY 4019),https://normas.gba.gob.ar/ar-b/ley/1895/2541/12121
6781,"EL PRIMER PARTIDO A CREARSE EN LA PROVINCIA DE BUENOS AIRES SE DENOMINARá “KENNEDY”, EN RECUERDO DEL ILUSTRE AMERICANO, JOHN FITZGERALD KENNEDY.",https://normas.gba.gob.ar/ar-b/ley/1964/6781/8493
3981,"COMPRENDIENDO EN LA LEY 3809 SOBRE ENTREGA DE MEDALLAS A LOS EXPEDICIONARIOS AL SUR, A VARIOS MILITARES.",https://normas.gba.gob.ar/ar-b/ley/1928/3981/14778
5389,"DESTINA FONDO PARA SER EMPLEADO POR EL PODER EJECUTIVO DE LA PROVINCIA, EN LA CONSTRUCCION DE MUELLES, REFUGIOS Y CASAS DE PESCA, CON SUS CORRESPONDIENTES DEPENDENCIAS DE HIGIENE Y SALUBRIDAD, EN LA PLATA, MAGDALENA, OLIVOS, JUNIN, QUILMES, CHASCOMUS.",https://normas.gba.gob.ar/ar-b/ley/1948/5389/9858
15212,"DECLARA CIUDAD A LA LOCALIDAD DE INGENIERO PABLO NOGUÉS, PARTIDO DE MALVINAS ARGENTINAS.",https://normas.gba.gob.ar/ar-b/ley/2020/15212/220230
11005,DECLáRASE DE UTILIDAD PúBLICA Y SUJETO A EXPROPIACIóN UN INMUEBLE SITO EN EL PARTIDO DE SALADILLO QUE SERá DONADO AL CENTRO DISCAPACITADOS FíSICOS SALADILLO (CE. DI. FI. SA.),https://normas.gba.gob.ar/ar-b/ley/1990/11005/5821
6764,AYUDA POR CESANTIA A LOS OBREROS DE LA CARNE. (VER LEY 6921),https://normas.gba.gob.ar/ar-b/ley/1964/6764/8508
2558,CREACIóN DE UNA CáMARA 3ª DE APELACIONES EN EL DEPARTAMENTO DE LA CAPITAL. ESTA CáMARA SóLO TENDRá JURISDICCIóN EN MATERIA CRIMINAL Y CORRECCIONAL.,https://normas.gba.gob.ar/ar-b/ley/1896/2558/12385
